,id,category,sub category,product,price,organic,vegetarian,vegan,gluten free,lactose free,beter leven,unit,weight,calories,ingredients
1379,2223,"Sweets, biscuits, crisps and chocolate",Easter treats,Delicata Paaseitjes gevuld wit framboos,2.99,,1.0,,,,,"150 gNormale prijs per KG € 19,93",150 Gram,593,"Ingrediënten: suiker, vollemelkpoeder, cacaoboter°, plantaardige olie (palm, raap), natuurlijke aroma's (melk), melkvet, 0,6% gevriesdroogde framboos, emulgator (sojalecithinen [E322]), natuurlijk Bourbonvanillearoma, rodebietensappoeder, natuurlijk vanillearoma, wortelextract.
Waarvan toegevoegde suikers 38g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram
°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.org 
melkbestanddelen ten minste 29%."
1380,2226,"Sweets, biscuits, crisps and chocolate",Easter treats,Delicata Paaseitjes puur,2.19,,1.0,,,,,"200 gPrijs per KG € 10,95",200 Gram,543,"Ingrediënten: cacaomassaº, suiker, cacaoboterº, emulgator (sojalecithine [E322]), natuurlijk vanillearoma.
Waarvan toegevoegde suikers 41g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram
cacaobestanddelen ten minste 57%. 
°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.org"
1381,2229,"Sweets, biscuits, crisps and chocolate",Easter treats,Delicata Paaseitjes karamel zeezout melk gevuld,2.69,,1.0,,,,,"200 gPrijs per KG € 13,45",200 Gram,544,"Ingrediënten: suiker, cacaoboter°, vollemelkpoeder, cacaomassa°, glucosestroop, watervrij melkvet, room, roomboter, emulgator (sojalecithine [E322]), zout, zeezout, rijsmiddel (natriumcarbonaat [E500]), natuurlijk vanillearoma. 
Waarvan toegevoegde suikers 43g per 100 gram en waarvan toegevoegd zout 0.50g per 100 gram
Cacaobestanddelen ten minste 34%, melkbestanddelen ten minste 19%. 
°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.org"
1382,2232,"Sweets, biscuits, crisps and chocolate",Easter treats,"Delicata Paaseitjes hazelnoot mix melk, puur, wit",2.69,,1.0,,,,,"200 gPrijs per KG € 13,45",200 Gram,578,"Ingrediënten: suiker, cacaomassa°, palmvet, 11% hazelnoot°, cacaoboter°, vollemelkpoeder, dextrose, magere cacaopoeder°, emulgator (sojalecithine [E322]), watervrij melkvet, natuurlijk vanillearoma. 
Waarvan toegevoegde suikers gemiddeld 42g per 100 gram en waarvan toegevoegd zout gemiddeld 0.00g per 100 gram
Cacaobestanddelen ten minste 34%, melkbestanddelen ten minste 19%. 
cacaobestanddelen ten minste 57%. 
°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.org 
melkbestanddelen ten minste 24%."
1383,2235,"Sweets, biscuits, crisps and chocolate",Easter treats,Delicata Paaseitjes melk-wit-puur-mix,2.19,,1.0,,,,,"200 gPrijs per KG € 10,95",200 Gram,551,"Ingrediënten: suiker, cacaomassaº, cacaoboterº, vollemelkpoeder, watervrij melkvet, emulgator (sojalecithine [E322]), natuurlijk vanillearoma.
Waarvan toegevoegde suikers gemiddeld 42g per 100 gram en waarvan toegevoegd zout gemiddeld 0.00g per 100 gram
Cacaobestanddelen ten minste 34%, melkbestanddelen ten minste 19%. 
cacaobestanddelen ten minste 57%. 
°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.org 
melkbestanddelen ten minste 24%."
1384,2238,"Sweets, biscuits, crisps and chocolate",Easter treats,Delicata Paaseitjes mokka melk gevuld,2.49,,1.0,,,,,"200 gPrijs per KG € 12,45",200 Gram,570,"Ingrediënten: suiker, plantaardig vet (zonnebloem, palm, koolzaad, kokos [in wisselende verhoudingen]), cacaoboter°, vollemelkpoeder, cacaomassa°, vegetarisch weipoeder, 2,6% koffieº, emulgator (sojalecithine [E322]), natuurlijk vanillearoma.
Waarvan toegevoegde suikers 40g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram
Cacaobestanddelen ten minste 34%, melkbestanddelen ten minste 19%. 
°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.org"
1385,2241,"Sweets, biscuits, crisps and chocolate",Easter treats,Delicata Paaseitjes praline crunch melk gevuld,2.69,,1.0,,,,,"200 gPrijs per KG € 13,45",200 Gram,570,"Ingrediënten: suiker, 16% hazelnootº, cacaoboterº, cacaomassaº, vollemelkpoeder, rijstbloem, watervrij melkvet, emulgator (sojalecithine [E322]), natuurlijk vanillearoma.
Waarvan toegevoegde suikers 41g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram
Cacaobestanddelen ten minste 34%, melkbestanddelen ten minste 19%. 
°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.org"
1386,2244,"Sweets, biscuits, crisps and chocolate",Easter treats,AH Excellent Paas crème melange,1.69,,1.0,,,,,"175 gPrijs per KG € 9,66",175 Gram,563,"Ingrediënten: suiker, plantaardige olie (palm, zonnebloem kokos), tarwebloem, zetmeel (maïs, tarwe), mageremelkpoeder, emulgator (lecithinen [E322 (soja)], natuurlijk vanillearoma, zout, glucosestroop, kleurstof (annatto bixine [E160b(i)], caroteen [E160a]), kleurend concentraat (citroen, saffloer, radijs, zwarte bes, spirulina), citroenolie, kleurend kurkuma-extract, rijsmiddel (natriumcarbonaat [E500]), glansmiddel (bijenwas [E901]).
Waarvan toegevoegde suikers 36g per 100 gram en waarvan toegevoegd zout 0.10g per 100 gram"
1387,2245,"Sweets, biscuits, crisps and chocolate",Easter treats,Delicata Paaseitjes wit,2.19,,1.0,,,,,"200 gPrijs per KG € 10,95",200 Gram,549,"Ingrediënten: suiker, vollemelkpoeder, cacaoboter°, emulgator (sojalecithine [E322]), natuurlijk vanillearoma.
Waarvan toegevoegde suikers 44g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram
°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.org 
melkbestanddelen ten minste 24%."
1388,2248,"Sweets, biscuits, crisps and chocolate",Easter treats,AH Chocolade eitjes melk,1.99,,1.0,,,,,"250 gPrijs per KG € 7,96",250 Gram,543,"Ingrediënten: suiker, cacaoboterº, vollemelkpoeder, cacaomassaº, vegetarisch weipoeder, lactose, emulgator (sojalecithine [E322]), natuurlijk vanillearoma.
Waarvan toegevoegde suikers 44g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram
Cacaobestanddelen ten minste 32%, melkbestanddelen ten minste 14%. 
°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.org"
1389,2250,"Sweets, biscuits, crisps and chocolate",Easter treats,Delicata Paaseitjes gevuld wit pistache praliné,2.99,,1.0,,1.0,,,"150 gNormale prijs per KG € 19,93",150 Gram,587,"Ingrediënten: suiker, vollemelkpoeder, cacaoboter°, 10% pistachenoot, plantaardige olie (palm, raap), emulgator (sojalecithinen [E322]), melkvet, natuurlijk Bourbonvanillearoma, natuurlijk vanillearoma, kleurstof (kopercomplexen van chlorofyl en chlorofyline [E141]).
Waarvan toegevoegde suikers 37g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram
°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.org 
melkbestanddelen ten minste 29%."
1390,2254,"Sweets, biscuits, crisps and chocolate",Easter treats,Delicata Paaseitjes melk,2.19,,1.0,,,,,"200 gPrijs per KG € 10,95",200 Gram,553,"Ingrediënten: suiker, cacaoboterº, vollemelkpoeder, cacaomassaº, watervrij melkvet, emulgator (sojalecithine [E322]), natuurlijk vanillearoma.
Waarvan toegevoegde suikers 43g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram
Cacaobestanddelen ten minste 34%, melkbestanddelen ten minste 19%. 
°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.org"
1391,2257,"Sweets, biscuits, crisps and chocolate",Easter treats,Tony's Chocolonely Paaseitjes assorti,3.89,,,,,,,"150 gPrijs per KG € 25,93",150 Gram,19,"Pure chocolade: cacaomassa, suiker, cacaoboter, emulgator (SOJAlecithine). Melkchocolade karamel zeezout: suiker, volle MELKpoeder, cacaoboter, cacaomassa, 10.00% karamel stukjes (suiker, glucosestroop, ROOM, BOTER), 0.50% zeezout, emulgator (SOJAlecithine). Melkchocolade: suiker, volle MELKpoeder, cacaoboter, cacaomassa, emulgator (sojalecithine). Donkere melkchocolade pretzel toffee: suiker, cacaomassa, volle MELKpoeder, cacaoboter, 7.22% pretzel stukjes (TARWEbloem, zout, zonnebloemolie, TARWEmoutmeel, gist, zuurteregelaar (natriumhydroxide)), 2.78% karamel (suiker, glucosestroop), zeezout, emulgator (SOJAlecithine). Melkchocolade hazelnoot: suiker, volle melkpoeder, cacaoboter, cacaomassa, 10.00% HAZELNOOT, emulgator (SOJAlecithine). Melkchocolade noga: suiker, volle MELKpoeder, cacaoboter, cacaomassa, 10.00% noga (rietsuiker, glucosestroop, 2.00% AMANDELEN, aardappelzetmeel, 0.10% honing, cacaoboter, KIPPENEI-eiwit), emulgator (SOJAlecithine). Donkere melkchocolade: suiker, cacaomassa, volle MELKpoeder, cacaoboter, emulgator (SOJAlecithine). Witte chocolade: suiker, cacaoboter, volle MELKpoeder, emulgator (SOJAlecithine). Pure chocolade amandel zeezout: cacaomassa, suiker, 10.00% AMANDEL, cacaoboter, 0.50% zeezout, emulgator (SOJAlecithine). Witte chocolade framboos knettersuiker: suiker, cacaoboter, volle MELKpoeder, 2.70% framboos, 2.00% knettersuiker (glucosestroop, suiker, koolzuurgas), emulgator (SOJAlecithine). Naast de vetgedrukte allergenen per smaak kunnen sporen van melk, gluten, ei, pinda en noten aanwezig zijn."
1392,2258,"Sweets, biscuits, crisps and chocolate",Easter treats,AH Chocolade eitjes assorti melk wit puur,5.49,,1.0,,,,,"1 kgPrijs per KG € 5,49",1 Kilogram,537,"Ingrediënten: suiker, cacaoboterº, cacaomassaº, vollemelkpoeder, vegetarisch weipoeder, lactose, mageremelkpoeder, emulgator (sojalecithine [E322]), natuurlijk vanillearoma. 
Waarvan toegevoegde suikers 47g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram
Cacaobestanddelen ten minste 32%, melkbestanddelen ten minste 14%. 
cacaobestanddelen ten minste 46%. 
droge melkbestanddelen ten minste 19%. 
°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.org"
1393,2260,Breakfast cereals and spreads,"Crackers, rice cakes",Bolletje Ontbijtcrackers spelt volkoren,2.59,,,1.0,,,,"240 gPrijs per KG € 10,79",240 Gram,438,"Ingrediënten: spelt (TARWE) (volkoren meel, vlokken, stroop), 15% zaden (lijnzaad, zonebloempitten, pompoenpitten), plantaardige vezels, raapolie, zout, gist. Kan andere glutenbevattende en sesamzaad bevatten."
1394,2262,Breakfast cereals and spreads,"Crackers, rice cakes",AH Dunne maiswafels kaas 4-pack,1.39,,,,1.0,,,"104 gPrijs per KG € 13,37",104 Gram,415,"Ingrediënten: 86% maïsgrut, raapolie, weipoeder, maltodextrine, zout, suiker, 0,5% roomkaaspoeder, mageremelkpoeder, roompoeder, gemodificeerd tapiocazetmeel, kaliumchloride (dieetzout), kleurstof (paprika-extract [E160c]), emulgator (natriumfosfaat [E339]).
Waarvan toegevoegde suikers 0.5g per 100 gram en waarvan toegevoegd zout 0.81g per 100 gram"
1395,2263,Breakfast cereals and spreads,"Crackers, rice cakes",Liga Vitalu volkoren crackers,2.39,,,,,,,"200 gNormale prijs per KG € 11,95",200 Gram,400,"Ingrediënten: VOLKORENTARWEMEEL 81 %, glucose-fructosestroop, palmolie, TARWEZEMELEN, rijsmiddel (ammoniumwaterstofcarbonaat), rijstbloem, emulgator (SOJALECITHINE), EIPOEDER, bakkerszout, calciumcarbonaat, meelverbeteraar (NATRIUMDISULFIET).KAN MELK, NOTEN EN SESAM BEVATTEN."
1396,2264,Breakfast cereals and spreads,"Crackers, rice cakes",Liga Vitalu volkoren tarwemeel-bloem crackers,2.39,,,,,,,"200 gNormale prijs per KG € 11,95",200 Gram,435,"Ingrediënten: VOLKORENTARWEMEEL 55,8 %, TARWEBLOEM 38,7 %, palmolie, TARWEZEMELEN 3,1 %, gist, volle MELKPOEDER, bakkerszout, GERSTEMOUTEXTRACT, rijsmiddel (natriumcarbonaten), meelverbeteraar (NATRIUMDISULFIET).KAN EI, NOTEN EN SESAM BEVATTEN."
1397,2265,Breakfast cereals and spreads,"Crackers, rice cakes",Snack a Jacks Cheeky cheese flavour,2.9,,,,,,,"104 gPrijs per KG € 20,10",104 Gram,378,"Ingrediënten: Zilvervliesrijst (46%), maïs (45%) (waarvan de kiem verwijderd is), kaassmaak [weipoeder (van MELK), uipoeder, zout, aroma's (bevat MELK), kaliumchloride, gistextract, volle MELKPOEDER, kaaspoeder (van MELK), knoflookpoeder, suiker, kleurstof (paprika-extract)]. ◊Dit product kan soja en sesam bevatten."
1398,2267,Breakfast cereals and spreads,"Crackers, rice cakes",Bolletje Oerknack Waldkorn,2.29,,,1.0,,,,"285 gPrijs per KG € 8,04",16 Stuks (piece). 285 Gram,435,"Ingrediënten: 88% granen (TARWEBLOEM, HAVERVLOKKEN, volkoren ROGGEMEEL, HAVERMEEL, GERSTEMEEL, GERSTEMOUTMEEL, roggebloem, geïnactiveerde gedroogde ROGGEZUURDESEM, geroosterd TARWEMOUTMEEL), 8,9% zaden (50% zonnebloempitten, 25% geroosterd SESAMZAAD, 25% lijnzaad), raapolie, plantaardige vezels, TARWEGLUTEN, gist, gedroogd GERSTEMOUTEXTRACT, zout, meelverbeteraar (ascorbinezuur), ROGGEMOUTMEELKan eieren, soja, melk en lupine bevatten."
1399,2269,Breakfast cereals and spreads,"Crackers, rice cakes",Bolletje Lichte crackers spelt,2.19,,,1.0,,,,"190 gPrijs per KG € 11,53",16 Stuks (piece). 190 Gram,420,"Ingrediënten: spelt (TARWE) (bloem, zemelen, geroosterde kiemen), raapolie, oplosbare vezels, geroosterd SESAMZAAD, GERSTEMOUTEXTRACT, plantaardige vezels, zout, gist. Kan andere glutenbevattende granen bevatten."
1400,2271,Breakfast cereals and spreads,"Crackers, rice cakes",Bolletje Oerknack Robuust Volkoren,2.29,,,1.0,,,,"285 gPrijs per KG € 8,04",16 Stuks (piece). 285 Gram,416,"Ingrediënten: volkoren TARWEMEEL, 12% TARWEVLOKKEN, 12% zaden (50% pompoenpitten, 40% zonnebloempitten, 10% SESAMZAAD), raapolie, gist, volkoren ROGGEMEEL, plantaardige vezels, voorverstijfseld TARWEMEEL, GERSTEMOUTMEEL, GERSTEMOUTEXTRACT, karamel, zout, TARWEZEMELEN, TARWEGLUTEN, TARWEBLOEM, meelverbeteraar (ascorbinezuur), ROGGEMOUTMEEL. Kan andere glutenbevattende granen en lupine bevatten."
1401,2273,Breakfast cereals and spreads,"Crackers, rice cakes",LU Mini crackers zout,1.95,,,,,,,"250 gNormale prijs per KG € 7,80",250 Gram,455,"Ingrediënten: TARWEBLOEM 104 %, palmolie, zout 2,3 %, zonnebloemolie, zuurteregelaar (natriumcarbonaten), GERSTEMOUTMEEL, gist. 100 g eindproduct is bereid met 104 g tarwebloem. KAN EI EN MELK BEVATTEN.."
1402,2274,Breakfast cereals and spreads,"Crackers, rice cakes",AH Mini crackers olijfolie & oregano,1.39,,1.0,,,,,"250 gPrijs per KG € 5,56",250 Gram,440,"Ingrediënten: tarwebloem, extra vierge olijfolie, zout, oregano, zuurteregelaar (natriumcarbonaat [E500]), gerstemoutmeel, moutextract (tarwe, gerst), water, gist, natuurlijk aroma.
Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 1.50g per 100 gram"
1403,2275,Breakfast cereals and spreads,"Crackers, rice cakes",Wasa Glutenvrij en lactosevrij classic,3.49,,,,,,,"240 gPrijs per KG € 14,54",18 Stuks (piece). 240 Gram,395,"Ingredienten: Aardappelzetmeel, amaranthmeel, koolzaadolie, rijstebloem, suikerrietvezel, suiker, rijstzuurdesempoeder, (rijstmeel, water), emulgator (mono- en diglyceriden van vetzuren), gist, zout, verdikkingsmiddel (hydroxypropylmethylcellulose), rijst proteïne, zout, venkelzaad, anijszaad, karwijzaad. Kan sporen van SESAMZAAD en MELK bevatten."
1404,2277,Breakfast cereals and spreads,"Crackers, rice cakes",AH Biologisch Maiswafels met zeezout langwerpig,1.39,1.0,1.0,,1.0,,,"130 gPrijs per KG € 10,69",130 Gram,383,"Ingrediënten: 96% maïs*, water, 0,3% zeezout.
Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 0.28g per 100 gram
EU/niet-EU Landbouw 
*Van biologische oorsprong."
1405,2280,Breakfast cereals and spreads,"Crackers, rice cakes",Bolletje Luchtig  Knackebrod sesam,1.59,,,,,,,"240 gPrijs per KG € 6,63",16 Stuks (piece). 240 Gram,432,"Ingrediënten: TARWEBLOEM, 12% SESAMZAAD, raapolie, plantaardige vezels, gist, zout, meelverbeteraar (ascorbinezuur) Kan andere glutenbevattende granen en lupine bevatten."
1406,2281,Breakfast cereals and spreads,"Crackers, rice cakes",Wasa Delicate thin crisp rosemary & salt,2.29,,,,,,,"190 gPrijs per KG € 12,05",22 Stuks (piece). 190 Gram,394,"Ingrediënten: Volkoren TARWEMEEL, TARWEMEEL, zonnebloemolie, rozemarijn (2,0%), zout (1,5%), zeezout (1,4%), GERSTEMOUTEXTRACT, gist, antioxidant: extracten van rozemarijn. Kan sporen van SESAMZAAD bevatten."
1407,2282,Breakfast cereals and spreads,"Crackers, rice cakes",AH Dunne maïswafels met zeezout,1.29,,,1.0,1.0,1.0,,4 x 4 stuks,100 Gram,378,"Ingrediënten: maïs, zeezout.
Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 0.78g per 100 gram"
1408,2285,Breakfast cereals and spreads,"Crackers, rice cakes",Snack a Jacks Smokey barbecue paprika,2.9,,,,,,,"103 gPrijs per KG € 20,29",103 Gram,375,"Ingrediënten: zilvervliesrijst (47%), maïs (46%) (waarvan de kiem verwijderd is), barbecue- en paprikasmaak [suiker, zout,  aroma's, ui-, knoflook-, paprika-, tomaatpoeder, voedingszuur (citroenzuur), kaliumchloride, specerijen, kleurstof (paprika-extract), zuurteregelaar (kaliumcitraat) rookaroma's, azijnpoeder]. ◊Dit product kan soja, sesam en melk bevatten."
1409,2287,Breakfast cereals and spreads,"Crackers, rice cakes",AH Rijstwafels melkchocolade,1.19,,,,1.0,,,"150 gPrijs per KG € 7,93",150 Gram,490,"Ingrediënten: 39% zilvervliesrijst, suiker, cacaoboter°, vollemelkpoeder, cacaomassa°, weipoeder, water, natuurlijk vanillearoma, emulgator (lecithine [E322]).
Waarvan toegevoegde suikers 27g per 100 gram en waarvan toegevoegd zout 0.00g per 100 gram
°Rainforest Alliance gecertificeerd. Zie voor meer informatie ra.org"
1410,2289,Breakfast cereals and spreads,"Crackers, rice cakes",Bolletje Vezelrijk Knackebrod volkoren,1.99,,,,,,,"265 gPrijs per KG € 7,51",16 Stuks (piece). 265 Gram,398,"Ingrediënten: volkoren TARWEMEEL, volkoren ROGGEMEEL, raapolie, gist, plantaardige vezels, TARWEBLOEM, zout, TARWEGLUTEN, voorverstijfseld TARWEMEEL, GERSTEMOUTEXTRACT, TARWEZEMELEN, meelverbeteraar (ascorbinezuur), SESAMZAAD, ROGGEMOUTMEEL. Kan andere glutenbevattende granen en lupine bevatten."
1411,2290,Breakfast cereals and spreads,"Crackers, rice cakes",AH Luchtige crackers naturel,0.99,,,1.0,,,,"250 gPrijs per KG € 3,96",250 Gram,385,"Ingrediënten: tarwebloem, suiker, zonnebloemolie, zout.
Waarvan toegevoegde suikers 2.8g per 100 gram en waarvan toegevoegd zout 1.20g per 100 gram"
1412,2291,Breakfast cereals and spreads,"Crackers, rice cakes",Liga Cracotte crackers naturel,2.19,,,,,,,"250 gNormale prijs per KG € 8,76",250 Gram,387,"Ingrediënten: Granen 97% (TARWEBLOEM 97%, ROGGEBLOEM), suiker, weipoeder (van MELK), palmolie, zout, mineraal (ijzerpyrofosfaat), emulgator (zonnebloemlecithine)."
1413,2292,Breakfast cereals and spreads,"Crackers, rice cakes",Wasa Vezelrijk,2.9,,,,,,,"300 gPrijs per KG € 6,97",30 Stuks (piece). 300 Gram,329,"Ingredienten: Volkoren ROGGEMEEL (57 g*), TARWEZEMELEN (27 g*), HAVERVLOKKEN (13 g*), SESAMZAAD (8 g*), TARWEKIEMEN, zout. Kan sporen van MELK bevatten.

*in g voor 100 g product."
1414,2293,Breakfast cereals and spreads,"Crackers, rice cakes",AH Knackebrod Volkoren,1.39,,1.0,,,,,"375 gPrijs per KG € 3,71",375 Gram,371,"Ingrediënten: volkorenmeel (rogge, tarwe), tarwebloem, voedingsvezel (inuline), raapolie, gist, zout, paneermeel (tarwe, sesam, rogge, gerst), roggemoutmeel, antioxidant (ascorbinezuur [E300]).
Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 0.69g per 100 gram"
1415,2295,Breakfast cereals and spreads,"Crackers, rice cakes",AH Dikke rijstwafels meergranen,0.99,,,1.0,,,,"12 stuksPrijs per KG € 8,25",120 Gram,368,"Ingrediënten: 75% zilvervliesrijst, 17% rogge, 7% haver, zeezout.
Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 0.80g per 100 gram"
1416,2296,Breakfast cereals and spreads,"Crackers, rice cakes",AH Dikke rijstwafels met zeezout,1.9,,,1.0,1.0,,,"12 stuksPrijs per KG € 9,08",120 Gram,383,"Ingrediënten: zilvervliesrijst, 0,7% zeezout.
Waarvan toegevoegde suikers 0.00g per 100 gram en waarvan toegevoegd zout 0.70g per 100 gram"
